SmartScore,Ticker,Description,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility,1-Month High,1-Month Low,Pivot Camarilla P,Pivot Camarilla R1,Pivot Camarilla R2,Pivot Camarilla R3,Pivot Camarilla S1,Pivot Camarilla S2,Pivot Camarilla S3,Pivot Classic P,Pivot Classic R1,Pivot Classic R2,Pivot Classic R3,Pivot Classic S1,Pivot Classic S2,Pivot Classic S3,Pivot DM P,Pivot DM R1,Pivot DM S1,Pivot Fibonacci P,Pivot Fibonacci R1,Pivot Fibonacci R2,Pivot Fibonacci R3,Pivot Fibonacci S1,Pivot Fibonacci S2,Pivot Fibonacci S3,Pivot Woodie P,Williams Percent Range (14),Volume*Price,Volume Weighted Moving Average (20),Volume Weighted Average Price,Volume,Volatility Month,"Ultimate Oscillator (7, 14, 28)",Total Revenue (FY),Total Current Assets (MRQ),"Stochastic RSI Slow (3, 3, 14, 14)",Simple Moving Average (5),Simple Moving Average (200),"Stochastic %D (14, 3, 3)","Stochastic %K (14, 3, 3)","Stochastic RSI Fast (3, 3, 14, 14)",Total Assets (MRQ),Total Debt (MRQ),Total Shares Outstanding,Upcoming Earnings Date,Volatility Week,Return on Invested Capital (TTM),Sector,Simple Moving Average (100),Relative Volume,Quick Ratio (MRQ),Rate Of Change (9),Recent Earnings Date,Relative Strength Index (14),Pretax Margin (TTM),Price to Earnings Ratio (TTM),Price to Free Cash Flow (TTM),Price to Sales (FY),Post-market Volume,Pre-market Change from Open,Pre-market Close,Pre-market Gap %,Pre-market High,Pre-market Low,Pre-market Open,Number of Shareholders,Operating Margin (TTM),Positive Directional Indicator (14),Post-market Change %,Post-market High,Post-market Open,"MACD Signal (12, 26)",Momentum (10),Net Income (FY),Net Margin (TTM),Number of Employees,Pivot Woodie R1,Pivot Woodie R2,Pivot Woodie R3,Pivot Woodie S2,3-Month High,52 Week High,52 Week Low,6-Month High,6-Month Low,All Time High,Aroon Down (14),Average Volume (10 day),Average Volume (60 day),Awesome Oscillator,Bull Bear Power,Change,Change 1h,Change 15m,Bollinger Lower Band (20),Basic EPS (FY),Average Directional Index (14),Average True Range (14),All Time Low,Change from Open %,Commodity Channel Index (20),Current Ratio (MRQ),Debt to Equity Ratio (MRQ),Dividends Paid (FY),Dividends per Share (FY),Donchian Channels Lower Band (20),Change 4h,Change 5m,Aroon Up (14),Average Volume (90 day),Bollinger Upper Band (20),Change from Open,Dividends per Share (MRQ),Exchange,Exponential Moving Average (30),Gross Profit (FY),Enterprise Value/EBITDA (TTM),Exponential Moving Average (50),Pivot Woodie S1,Simple Moving Average (50),Pivot Woodie S3,3-Month Low,Average Day Range (14),Average Volume (30 day),Basic EPS (TTM),Chaikin Money Flow (20),Change 1m,Country,Dividend Yield Forward,Donchian Channels Upper Band (20),EBITDA (TTM),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (TTM),EPS Forecast (MRQ),Enterprise Value (MRQ),Exponential Moving Average (10),Exponential Moving Average (100),Exponential Moving Average (20),Exponential Moving Average (200),Exponential Moving Average (5),Low,Last Year Revenue (FY),Price,Keltner Channels Upper Band (20),Keltner Channels Lower Band (20),"Ichimoku Leading Span B (9, 26, 52, 26)","Ichimoku Base Line (9, 26, 52, 26)",Gap %,Goodwill,Open,Net Debt (MRQ),Oscillators Rating,Parabolic SAR,Pattern,Post-market Change,Post-market Close,Post-market Low,Simple Moving Average (30),Simple Moving Average (20),Simple Moving Average (10),Shares Float,Revenue per Employee (FY),Return on Equity (TTM),Return on Assets (TTM),Relative Strength Index (7),Technical Rating,Price to Revenue Ratio (TTM),Price to Book (FY),Pre-market Change,Pre-market Change %,Pre-market Change from Open %,Pre-market Volume,Price to Book (MRQ),Negative Directional Indicator (14),Money Flow (14),Market Capitalization,Gross Margin (TTM),Gross Profit (MRQ),High,Hull Moving Average (9),"Ichimoku Conversion Line (9, 26, 52, 26)","Ichimoku Leading Span A (9, 26, 52, 26)",Industry,"MACD Level (12, 26)",Moving Averages Rating,Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %",Change 1M,"Change 1W, %",Change 1W,Dividends per share (Annual YoY Growth),EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM YoY Growth),EPS Diluted (Annual YoY Growth),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM YoY Growth),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Profit (Annual YoY Growth),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Net Income (Annual YoY Growth),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Operating Margin (FY),Relative Volume at Time,Research & development Ratio (FY),Research & development Ratio (TTM),Revenue (Annual YoY Growth),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Selling General & Admin expenses Ratio (FY),Selling General & Admin expenses Ratio (TTM),Submarket,Total Assets (Annual YoY Growth),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ)
1,TSLA,"Tesla, Inc.",-0.0533572973124765,0.0028098569782772,0.2732933254444455,0.0093293333348222,1.329728473909936,-0.0280946226892236,-3.8763878008590247,-13.188582581117346,14.576423994590586,68.52474544162915,-8.78236349653936,88.11588073588494,2.4759831,4.172661870503597,439.74,325.1,405.79333333333335,410.7141666666667,416.8283333333334,422.9425,398.48583333333335,392.3716666666666,386.2575000000001,405.79333333333335,438.5466666666667,472.4933333333333,539.1933333333334,371.8466666666667,339.09333333333336,272.3933333333334,414.28,455.5199999999999,388.82,405.79333333333335,431.27273333333335,447.0139333333333,472.4933333333333,380.31393333333335,364.57273333333336,339.09333333333336,396.535,-67.60459479397201,24295786959.36,381.6653200531471,355.1133333333333,68277279,4.765192337728824,41.7275971132116,97690000000.0,58360000000.0,24.64602564358022,345.5039999999998,272.2455,15.651664553306532,25.640214985772968,43.39039876582516,122070000000.0,13623000000.0,3216520000.0,2025-04-29,4.997261500175398,9.35480696690393,Consumer Durables,338.4703000000001,0.8215473826301843,1.60795947399466,-7.256046705587998,2025-01-29,41.46790731740244,9.20257958849422,174.57685326006964,349.480390952248,12.741614494830571,1813084.0,0.9800000000000182,360.5,1.0057874922739745,363.81,358.21,359.52,9512.0,7.943494728221929,19.833568790494965,-0.5170863309352448,356.15,355.84,-10.165036939802926,-48.76000000000005,7130000000.0,7.29859760466783,125665.0,420.0299999999999,463.235,486.7299999999999,329.835,488.5399,488.5399,138.8025,488.5399,202.59,488.5399,78.57142857142857,81579051.0000002,81870692.9333332,-48.580505882352895,-23.55538014922832,-0.1000000000000227,0.0331999999999652,0.9699999999999704,328.9017637114962,2.2302,18.945934835425167,19.8069064308496,0.998666,-1.325494980866294,-86.58388671559425,2.02491239027098,0.186839109623798,0.0,0.0,325.1,4.670399999999972,0.0099999999999909,28.571428571428573,87601503.2222222,440.2362362885037,-4.78000000000003,0.0,NASDAQ,381.222906912977,17450000000.0,85.45844222052102,377.2679721511612,353.3299999999999,401.9200000000001,286.62999999999994,325.1,16.551128571427967,77548241.66666669,2.2285,-0.157995362876094,-0.1899999999999977,United States,,439.74,13128000000.0,2.0383,0.73,2.0383,0.545062,1397640000000.0,361.3676775967826,346.10871584863435,375.49805292367216,300.96451336783946,352.69431379909605,347.5,97690000000.0,355.84,414.03399876969206,336.96210707765226,363.70995,382.42,1.3148283418553708,244000000.0,360.62,-23434000000.0,Sell,325.1,,-1.839999999999975,354.0,353.74,390.5966666666669,384.569,361.752,2800701160.48,777384.3154418491,10.5203361195748,6.235569859371721,41.66780828333823,Sell,12.81082280683796,15.695165171059392,4.560000000000002,1.2811147946283088,0.2725856697819365,1831452.0,15.695165171059392,29.72987732091706,45.305898341134615,1144565429471.0,17.8626266762207,4179000000.0,362.0,338.58837037037034,359.55,418.77745,Motor Vehicles,-14.926176697487335,Sell,37057000000.0,37057000000.0,16633000000.0,16633000000.0,-12.051408798813654,-48.76000000000005,-1.5983629224047426,-5.78000000000003,,-3.171559227024635,-25.097087378640776,-6.371359223300971,-3.171559227024635,-52.6406282673854,6.180409875746329,-71.01321585903084,-52.63292433537833,-17.810420013770944,3.665677141979732,3.665677141979732,-25.82056892778993,-1.4057198254968493,-17.810420013770944,17.862626676220696,-1.189127972819932,-16.36982189313588,-5.83596214511041,-1.189127972819932,-52.46349756650444,6.783571758191048,-70.8086287372272,-52.46349756650444,7.298597604667827,7.943494728221927,0.8414351917126136,4.647353874500972,4.647353874500972,0.9475783534663594,2.0848224922563734,2.1456669448086783,0.9475783534663594,5.271778073497799,5.271778073497799,,14.492862368455608,1.8506157594366384,14.492862368455608,42.30648699467252,6.571227411405774,42.30648699467252,48390000000.0,48390000000.0
9,NVDA,NVIDIA Corporation,-0.0863087289869926,-0.2013229795800986,0.0865301413325674,0.314385863477037,1.064821287105645,2.6313844334392806,7.452406748181392,3.890759446314993,-4.155449713536281,13.867475807774312,2.0955882352941133,87.96788910097605,2.936206,2.9225092250922566,148.97,113.01,129.81666666666666,123.45066666666666,126.83133333333332,130.212,116.68933333333332,113.30866666666668,109.928,129.81666666666666,143.38333333333333,166.69666666666666,203.57666666666665,106.50333333333332,92.93666666666668,56.05666666666667,126.425,136.6,99.72,129.81666666666666,143.90482666666665,152.60850666666667,166.69666666666666,115.72850666666666,107.02482666666668,92.93666666666668,124.72,-1.524390243902461,27142199722.2,128.17312667952055,137.86666666666667,195478572,4.9260768942002455,71.2592400507921,60922000000.0,67640000000.0,81.76940957999744,134.33,124.78191999999991,67.4073470245544,81.24720392035623,92.78531562212493,96013000000.0,10225000000.0,24490000000.0,2025-02-26,3.159597111473321,106.306883300748,Electronic Technology,135.53604999999993,0.7773957016049117,3.64014806723709,19.02108691925253,2024-11-20,56.55730851750931,64.3733060237135,54.69334698861622,60.83312524316486,56.84184695184014,18208261.0,0.9099999999999966,136.49,0.2143543499150125,136.9,134.6,135.58,382.0,62.7126574790984,30.13304194154746,-0.2664746128916129,139.0,138.79,-2.1048781740210787,18.78,29760000000.0,55.6851389170912,29600.0,133.19,161.6,170.07,87.84,153.13,153.13,66.248,153.13,100.95,153.13,35.714285714285715,231963683.9000017,244280113.53333345,-0.2150147058825382,11.739674292744496,3.5600000000000023,0.4350000000000023,0.1200000000000045,112.8251619128495,1.2054,14.435281399361838,6.165479735893755,0.0333335,1.7365181711606132,63.35603285120519,4.10461799866497,0.155161686823776,-395000000.0,0.016,113.01,1.4624000000000024,-0.2800000000000011,100.0,238196377.3777766,149.3338380871505,2.3700000000000045,0.01,NASDAQ,132.4606723010915,44301000000.0,46.35801393245992,133.51159779567644,96.31,134.95460000000006,59.43000000000001,113.01,5.6514285714285535,275674979.1666673,2.565,0.260853540976125,-0.1199000000000012,United States,0.028808065,148.97,72742000000.0,1.1933,0.81,2.5387,0.843413,3478250000000.0,131.92540151957988,131.7011651504006,131.63744799520944,120.79147695073657,134.3163293605796,135.5,60922000000.0,138.85,143.54812524187312,119.72677074854576,139.995,130.99,0.8795919875822291,4724000000.0,136.48,-28262000000.0,Buy,115.1910604032,,-0.3700000000000045,138.48,138.4,133.492,131.0795,129.031,23502955040.0,2058175.67567568,127.211488040015,84.00849754596732,67.11448717655426,Strong Buy,30.36903212706036,79.60487088932716,1.200000000000017,0.8869835168896572,0.6711904410680015,3931797.0,51.638600458183326,23.034304014448068,53.60430911254807,3400436649474.9995,75.8610034519595,26156000000.0,139.25,136.8684814814815,127.975,141.7375,Semiconductors,-0.5298589327010745,Strong Buy,25984000000.0,38487000000.0,7280000000.0,9107000000.0,15.640876155575915,18.78,6.93930991990141,9.009999999999993,0.0,384.20165707063614,17.153342070773263,107.1276299935119,228.24331031993145,585.0172215843859,16.676646706586816,110.307609282245,235.18616318986005,609.5850840336135,44.35343554052723,49.92186741297266,24.44674709495966,138.36121349588885,222.8432771909792,72.71757329043696,188.4930971607189,15.86781252768672,95.19402985074626,174.15052802858693,581.3186813186813,16.32628471594674,108.90403548631396,233.9368911478187,48.84934834706674,54.12166376678376,0.8102873767107917,14.239519385443684,10.298492968067167,125.8545265811522,16.784287616511318,93.6092715231788,152.4381546690439,4.356390138209513,2.8498530047938977,,59.603710358894666,12.655613831297591,77.31587500923395,-8.10406450004156,2.096854717923116,-7.273057041806474,22750000000.0,30114000000.0
10,MSFT,Microsoft Corporation,-0.1100836635843213,-0.0171400587659141,0.3007327089745908,0.3650038712531693,0.1250551713991444,-0.5139572270667934,-1.932865923933925,-2.5529072125593464,-2.713067505121239,-2.893485496909181,-4.018518083331367,0.0710540500808596,1.169266,1.1481225978121674,448.38,404.3673,424.72,418.5121666666666,421.9643333333333,425.4165,411.60783333333336,408.15566666666666,404.7035,424.72,438.72,462.38,500.04,401.06000000000006,387.06000000000006,349.4000000000001,421.22,431.72,394.06000000000006,424.72,439.10612,447.99388,462.38,410.33388,401.44612000000006,387.06000000000006,420.5750000000001,-90.76925523769272,9295239451.52,422.9992707611356,407.74,22758464,1.7309678363118404,47.516979528746894,245122000000.0,147080000000.0,5.962004613172492,410.3340000000004,426.0198999999999,10.660312752490563,11.29075622869464,4.689824044403911,533898000000.0,102909000000.0,7433980000.0,2025-04-29,1.070322665869062,26.1661203049094,Technology Services,425.2694000000004,1.0442587076130827,1.34247166657482,-0.6059573639637907,2025-01-29,39.12541292728324,43.3957723775983,32.89651728470634,43.55435792720367,12.44508314227201,3619780.0,-2.950000000000045,407.59,0.0,411.0,407.37,410.54,81346.0,44.961841391586,17.549786930689223,-0.0807971990304297,408.6,408.43,-4.430884703291255,-6.629999999999996,88136000000.0,35.4275368408186,228000.0,430.43000000000006,458.235,468.09,382.9150000000001,456.1648,468.35,385.58,456.1648,400.8,468.35,85.71428571428571,20647402.0,21706019.883333333,-13.74909911764695,-15.334632629583725,-2.1100000000000136,1.4849999999999568,1.224299999999971,394.0611878748027,11.8606,23.722706389280063,7.932433181515241,0.088543,0.1569435248534751,-79.59849818287165,1.35082015392811,0.339975883314888,-21771000000.0,3.0,404.3673,0.5099999999999909,-0.0699999999999931,7.142857142857143,21372004.266666666,452.1848121251976,0.6399999999999864,0.83,NASDAQ,421.2243552545356,171008000000.0,21.25447028081869,423.8127135297825,392.7700000000001,429.56940000000014,355.1100000000001,404.3673,6.417999999999779,22301220.633333333,12.4781,0.0635837305426013,-0.4499999999999886,United States,0.8128688,448.38,144328000000.0,11.8002,3.23,12.4156,3.230784,3179120000000.0,413.2863458063839,424.7322013354306,418.3114259064695,418.74269185520745,410.2960748830085,405.88,245122000000.0,408.43,433.32389473766034,403.2989570752786,430.86805,426.37365,-0.669849466556243,119191000000.0,407.79,31354000000.0,Sell,430.80421622391503,,-0.3299999999999841,408.1,407.76,422.7289999999997,423.12300000000016,411.3820000000002,7322299318.46,1075096.49122807,34.2907001033342,18.467707893626,34.11601060739493,Strong Sell,11.650618559063712,11.309232739872972,-2.950000000000045,-0.7185657913967081,-0.7185657913967081,155698.0,10.032135354121383,35.299599628292555,42.86481677916579,3036261186690.0,69.4093246040901,47833000000.0,408.91,408.9139259259259,411.50865,431.7012,Packaged Software,-5.757841247686656,Strong Sell,75543000000.0,71555000000.0,18315000000.0,17482000000.0,-1.5973594179154809,-6.629999999999996,-0.3221476510067098,-1.3199999999999932,10.294117647058815,27.16249613839976,1.4366679847106891,16.637870934497286,22.482093757425574,21.848765527709794,-2.2379697768086864,10.23390814410108,12.290285528231754,24.541403951240017,30.218013886962407,26.74960466306598,-66.3135483200914,-28.85501206404913,3.834235302839351,69.76444382797138,17.087064881001286,5.159829398056545,12.821661910040804,14.47695845276719,21.80041735188845,-2.266185592086593,10.233196159122086,12.368398735174036,35.955972944084984,44.64429957327371,1.12421453975095,12.038903076835208,11.905944186828217,15.66996201307128,6.170618281619273,12.273460174137377,15.035833080678255,13.081241177862452,12.541539025675894,,24.31864963007554,2.081210218484053,13.46061484450376,23.175690134817035,6.269233152274934,-7.587241150164335,243686000000.0,231203000000.0
10,META,"Meta Platforms, Inc.",-0.092230902777771,-0.2707825616030327,-0.4179714332335953,-0.3584714237402742,0.0774424955504599,1.1131547161524122,2.772759296591076,20.72401304468952,28.96432197752178,38.49783793946231,24.918605439869754,54.99705436795153,0.83484256,2.10716352911992,740.91,603.67,662.5966666666667,700.4522499999999,711.7244999999999,722.9967499999999,677.90775,666.6355,655.36325,662.5966666666667,737.3733333333333,785.5666666666666,908.5366666666664,614.4033333333334,539.6266666666668,416.65666666666687,674.645,761.4699999999999,638.5,662.5966666666667,709.5712066666666,738.5921266666667,785.5666666666666,615.6221266666668,586.6012066666667,539.6266666666668,662.6075000000001,-5.205967217140417,12450537020.349998,683.590018737659,734.4,16901105,2.9450070690093435,62.76449761153904,164501000000.0,100045000000.0,99.99999999999996,725.5619999999993,552.6243750000001,96.84970653011104,97.56142471790336,100.0,276054000000.0,49769000000.0,2189900000.0,2025-04-23,1.7948172923063308,29.711721026188304,Technology Services,607.6403000000003,1.1092683947500774,2.97788427193714,5.621827775069527,2025-01-29,83.9720864926828,42.9568389057751,30.79402236388337,35.40844300192336,11.706040571181932,1028757.0,-1.1900000000000546,726.75,-0.0850993741078141,727.94,724.5,727.94,2955.0,46.5860182370821,33.59941375239121,0.1097506346125259,737.97,736.67,26.57594009763381,47.49000000000001,62360000000.0,37.9088145896657,74067.0,737.3950000000001,785.5775,860.365,539.6375000000002,740.91,740.91,414.5,740.91,495.6,740.91,0.0,14993207.5,13722985.233333332,71.62965735294142,54.114741644935066,8.110000000000014,-2.6499999999999773,-3.091699999999946,607.715053991947,24.6093,52.4895843461331,17.416908652229207,17.55,1.4501335830556052,102.4132106094723,2.97788427193714,0.272502285955201,-5072000000.0,2.0,603.67,0.57000000000005,-2.0,100.0,13191797.377777778,760.7239460080533,10.529999999999973,0.5,NASDAQ,672.8636810438077,135818000000.0,19.95232643161985,649.1832078310116,614.4250000000002,639.5994,491.45500000000027,549.05,17.841485714285568,15595807.966666669,24.6167,0.2028211254651617,-0.67999999999995,United States,0.27488565,740.91,92132000000.0,23.8562,8.02,23.9225,5.232125,1493340000000.0,713.8186141838919,612.5225524401654,690.3153944928358,560.5625460078229,726.1270456026335,725.62,164501000000.0,736.67,724.2348783971551,656.3959105885166,593.7249999999999,664.73,-0.3321620731305533,20654000000.0,726.14,-28399000000.0,Buy,707.409907232358,,0.8085000000000946,737.4785,736.071,659.7976666666667,684.2195000000002,716.084,2185623125.3,2220975.6031701,37.1406024329596,24.6639653375574,95.68755067005996,Strong Buy,11.638938176291791,10.220939168713969,-1.8099999999999448,-0.2484352695728485,-0.163475011676794,106904.0,10.220939168713969,5.665662685891207,85.76783778631051,1866646738798.0,82.5629179331307,41000000000.0,740.91,733.3850740740742,716.26,607.480275,Internet Software/Services,29.51460750339743,Strong Buy,78168000000.0,78168000000.0,44242000000.0,44242000000.0,6.890797759656405,47.49000000000001,3.09998320550859,22.149999999999977,,50.09856470243235,62.6560673369184,68.00618238021639,45.57808080648474,60.41232399575035,32.87977725479796,50.434358406664536,60.59357021542262,23.3197254088079,32.87031689776962,32.87051671732522,-17.63026843192032,15.53795042167135,23.3197254088079,82.56363183202534,24.722671172494856,23.43820562998645,26.11892091420837,24.71968924763768,59.49664944498439,32.827638959714434,48.66233858885639,59.5007289561859,37.90858414234564,46.58573504112437,1.1104800078040764,24.51535249025842,24.51489361702128,21.941112807816044,19.207174357584567,20.62775797162873,21.941275453851343,11.462544300642548,11.462006079027356,,20.220535399328465,7.662007425665346,20.220535399328465,31.23351967092079,1.4720574143168796,31.23351967092079,93417000000.0,93417000000.0
